length,unit_id,pred,score,hin_score_in_top5,top5
L1,15117,hin_Deva,0.6575430035591125,0.6575430035591125,"[[0.6575430035591125, ""hin_Deva""], [0.3399035632610321, ""anp_Deva""], [0.0020574452355504036, ""awa_Deva""], [0.00039845361607149243, ""new_Deva""], [5.932090789428912e-05, ""mai_Deva""]]"
L1,15494,anp_Deva,0.9159882068634033,0.08199314773082733,"[[0.9159882068634033, ""anp_Deva""], [0.08199314773082733, ""hin_Deva""], [0.0011036429787054658, ""awa_Deva""], [0.00047476578038185835, ""mai_Deva""], [0.0002290011616423726, ""mar_Deva""]]"
L1,15525,hin_Deva,0.6208905577659607,0.6208905577659607,"[[0.6208905577659607, ""hin_Deva""], [0.33241188526153564, ""anp_Deva""], [0.038464467972517014, ""awa_Deva""], [0.0035362408962100744, ""mai_Deva""], [0.001719627995043993, ""new_Deva""]]"
L1,15622,hin_Deva,0.7281989455223083,0.7281989455223083,"[[0.7281989455223083, ""hin_Deva""], [0.13917376101016998, ""anp_Deva""], [0.05217103660106659, ""new_Deva""], [0.05018407478928566, ""awa_Deva""], [0.019127661362290382, ""mai_Deva""]]"
L1,15650,anp_Deva,0.9652037620544434,0.013480566442012787,"[[0.9652037620544434, ""anp_Deva""], [0.019911939278244972, ""awa_Deva""], [0.013480566442012787, ""hin_Deva""], [0.0007036917959339917, ""bho_Deva""], [0.0004836038569919765, ""new_Deva""]]"
L1,15898,hin_Deva,0.8809414505958557,0.8809414505958557,"[[0.8809414505958557, ""hin_Deva""], [0.10632609575986862, ""anp_Deva""], [0.007059574127197266, ""new_Deva""], [0.0030620372854173183, ""awa_Deva""], [0.0013866316294297576, ""mai_Deva""]]"
L1,16130,anp_Deva,0.9714465737342834,0.02586928755044937,"[[0.9714465737342834, ""anp_Deva""], [0.02586928755044937, ""hin_Deva""], [0.0024436365347355604, ""new_Deva""], [0.00024809030583128333, ""awa_Deva""], [3.366213059052825e-05, ""mup_Deva""]]"
L1,16388,anp_Deva,1.000008225440979,1.0519976967771072e-05,"[[1.000008225440979, ""anp_Deva""], [1.0737342563515995e-05, ""gom_Deva""], [1.0519976967771072e-05, ""hin_Deva""], [1.0307032425771467e-05, ""awa_Deva""], [1.0110202310897876e-05, ""bho_Deva""]]"
L1,16611,hin_Deva,0.9701956510543823,0.9701956510543823,"[[0.9701956510543823, ""hin_Deva""], [0.01775047555565834, ""anp_Deva""], [0.009759685024619102, ""awa_Deva""], [0.0008907650480978191, ""bho_Deva""], [0.0008239875896833837, ""new_Deva""]]"
L1,16692,anp_Deva,0.9994027614593506,0.0006103073246777058,"[[0.9994027614593506, ""anp_Deva""], [0.0006103073246777058, ""hin_Deva""], [1.5942088793963194e-05, ""new_Deva""], [1.0576159183983691e-05, ""doi_Deva""], [1.0410264621896204e-05, ""awa_Deva""]]"
L1,16984,hin_Deva,0.9481694102287292,0.9481694102287292,"[[0.9481694102287292, ""hin_Deva""], [0.038803938776254654, ""awa_Deva""], [0.007282821461558342, ""new_Deva""], [0.004063635598868132, ""anp_Deva""], [0.0013000911567360163, ""mai_Deva""]]"
L1,17070,anp_Deva,0.9996193051338196,0.00034269338357262313,"[[0.9996193051338196, ""anp_Deva""], [0.00034269338357262313, ""hin_Deva""], [3.957398439524695e-05, ""new_Deva""], [2.733026303758379e-05, ""mai_Deva""], [1.746158341120463e-05, ""awa_Deva""]]"
L1,17266,hin_Deva,0.9685741662979126,0.9685741662979126,"[[0.9685741662979126, ""hin_Deva""], [0.01801896095275879, ""anp_Deva""], [0.010460537858307362, ""new_Deva""], [0.0014403266832232475, ""awa_Deva""], [0.0005660365568473935, ""mai_Deva""]]"
L1,17657,anp_Deva,0.978033721446991,0.021070176735520363,"[[0.978033721446991, ""anp_Deva""], [0.021070176735520363, ""hin_Deva""], [0.000661542871966958, ""awa_Deva""], [0.0002658081939443946, ""new_Deva""], [1.7477494111517444e-05, ""mai_Deva""]]"
L1,17773,hin_Deva,0.9906910061836243,0.9906910061836243,"[[0.9906910061836243, ""hin_Deva""], [0.00455147260800004, ""anp_Deva""], [0.0024657505564391613, ""awa_Deva""], [0.0013602734543383121, ""new_Deva""], [0.00033423383138142526, ""bho_Deva""]]"
L1,17791,anp_Deva,0.9986987709999084,0.000624517968390137,"[[0.9986987709999084, ""anp_Deva""], [0.0006838280241936445, ""awa_Deva""], [0.000624517968390137, ""hin_Deva""], [2.2764666937291622e-05, ""bho_Deva""], [1.5852971046115272e-05, ""mar_Deva""]]"
L1,17828,anp_Deva,0.995861291885376,0.003311821026727557,"[[0.995861291885376, ""anp_Deva""], [0.003311821026727557, ""hin_Deva""], [0.0005712676211260259, ""new_Deva""], [0.0002809902071021497, ""awa_Deva""], [1.6879972463357262e-05, ""mai_Deva""]]"
L1,17870,hin_Deva,0.9056949615478516,0.9056949615478516,"[[0.9056949615478516, ""hin_Deva""], [0.08560062944889069, ""anp_Deva""], [0.006626476068049669, ""awa_Deva""], [0.0011894736671820283, ""mai_Deva""], [0.0008126573520712554, ""new_Deva""]]"
L1,17964,hin_Deva,0.9919905662536621,0.9919905662536621,"[[0.9919905662536621, ""hin_Deva""], [0.007680951151996851, ""anp_Deva""], [0.00015910822548903525, ""mai_Deva""], [0.000140955628012307, ""new_Deva""], [5.825609332532622e-05, ""awa_Deva""]]"
L1,18196,anp_Deva,0.996850848197937,0.002893641125410795,"[[0.996850848197937, ""anp_Deva""], [0.002893641125410795, ""hin_Deva""], [0.00025901439948938787, ""new_Deva""], [2.38068460021168e-05, ""mai_Deva""], [1.9478597096167505e-05, ""kas_Deva""]]"
L1,18284,hin_Deva,0.7332282662391663,0.7332282662391663,"[[0.7332282662391663, ""hin_Deva""], [0.25927597284317017, ""anp_Deva""], [0.004429014865309, ""new_Deva""], [0.00250226934440434, ""awa_Deva""], [0.0004316033737268299, ""mai_Deva""]]"
L1,18296,hin_Deva,0.9155961871147156,0.9155961871147156,"[[0.9155961871147156, ""hin_Deva""], [0.07908578217029572, ""anp_Deva""], [0.002462246920913458, ""awa_Deva""], [0.001453370787203312, ""new_Deva""], [0.0013894770527258515, ""mai_Deva""]]"
L1,18305,hin_Deva,0.6952243447303772,0.6952243447303772,"[[0.6952243447303772, ""hin_Deva""], [0.17965610325336456, ""anp_Deva""], [0.11022961139678955, ""awa_Deva""], [0.010478810407221317, ""bho_Deva""], [0.0013436560984700918, ""mag_Deva""]]"
L1,18344,hin_Deva,0.5068063139915466,0.5068063139915466,"[[0.5068063139915466, ""hin_Deva""], [0.48310238122940063, ""anp_Deva""], [0.007091047707945108, ""new_Deva""], [0.001077635562978685, ""awa_Deva""], [0.0008397502242587507, ""mai_Deva""]]"
L1,18866,anp_Deva,0.9996108412742615,0.0003708437434397638,"[[0.9996108412742615, ""anp_Deva""], [0.0003708437434397638, ""hin_Deva""], [2.965789462905377e-05, ""new_Deva""], [2.7183734346181154e-05, ""awa_Deva""], [1.1128713595098816e-05, ""sck_Deva""]]"
L1,18880,hin_Deva,0.48930200934410095,0.48930200934410095,"[[0.48930200934410095, ""hin_Deva""], [0.48004600405693054, ""anp_Deva""], [0.02486761100590229, ""new_Deva""], [0.003568799002096057, ""awa_Deva""], [0.0006251689628697932, ""kas_Deva""]]"
L1,19088,hin_Deva,0.8118690848350525,0.8118690848350525,"[[0.8118690848350525, ""hin_Deva""], [0.18101969361305237, ""anp_Deva""], [0.005568834953010082, ""new_Deva""], [0.000725507503375411, ""bho_Deva""], [0.0007235314114950597, ""awa_Deva""]]"
L1,19338,anp_Deva,0.9021556973457336,0.09147947281599045,"[[0.9021556973457336, ""anp_Deva""], [0.09147947281599045, ""hin_Deva""], [0.005170147866010666, ""mai_Deva""], [0.0011012201430276036, ""awa_Deva""], [5.752695142291486e-05, ""new_Deva""]]"
L1,19367,anp_Deva,0.7790148854255676,0.2083468735218048,"[[0.7790148854255676, ""anp_Deva""], [0.2083468735218048, ""hin_Deva""], [0.007199371233582497, ""new_Deva""], [0.003311317414045334, ""awa_Deva""], [0.0021042595617473125, ""bho_Deva""]]"
L1,19475,hin_Deva,0.8004981875419617,0.8004981875419617,"[[0.8004981875419617, ""hin_Deva""], [0.1558537632226944, ""anp_Deva""], [0.033974550664424896, ""new_Deva""], [0.005986750591546297, ""awa_Deva""], [0.0034848563373088837, ""bho_Deva""]]"
L1,19664,anp_Deva,0.996522843837738,0.002786660799756646,"[[0.996522843837738, ""anp_Deva""], [0.002786660799756646, ""hin_Deva""], [0.0005408263532444835, ""awa_Deva""], [0.00018899723363574594, ""new_Deva""], [1.026628160616383e-05, ""bho_Deva""]]"
L1,19737,anp_Deva,0.8343597054481506,0.16258126497268677,"[[0.8343597054481506, ""anp_Deva""], [0.16258126497268677, ""hin_Deva""], [0.0018674245802685618, ""new_Deva""], [0.0012125991052016616, ""awa_Deva""], [2.1297440980561078e-05, ""bho_Deva""]]"
L1,20006,anp_Deva,0.9660212993621826,0.03364549204707146,"[[0.9660212993621826, ""anp_Deva""], [0.03364549204707146, ""hin_Deva""], [0.0001559055526740849, ""new_Deva""], [0.00013049747212789953, ""mag_Deva""], [8.113497460726649e-05, ""awa_Deva""]]"
L1,20309,anp_Deva,0.9930995106697083,0.006697582546621561,"[[0.9930995106697083, ""anp_Deva""], [0.006697582546621561, ""hin_Deva""], [0.00023135058290790766, ""new_Deva""], [1.1498391359054949e-05, ""awa_Deva""], [1.0018750799645204e-05, ""doi_Deva""]]"
L1,20521,hin_Deva,0.832868218421936,0.832868218421936,"[[0.832868218421936, ""hin_Deva""], [0.16623951494693756, ""anp_Deva""], [0.0007690960192121565, ""awa_Deva""], [6.527478399220854e-05, ""mai_Deva""], [6.362426211126149e-05, ""new_Deva""]]"
L1,20889,anp_Deva,0.9979507327079773,0.0013044180814176798,"[[0.9979507327079773, ""anp_Deva""], [0.0013044180814176798, ""hin_Deva""], [0.0006333459168672562, ""new_Deva""], [5.58234314667061e-05, ""mai_Deva""], [5.311855784384534e-05, ""awa_Deva""]]"
L1,21003,anp_Deva,0.6244922876358032,0.37277382612228394,"[[0.6244922876358032, ""anp_Deva""], [0.37277382612228394, ""hin_Deva""], [0.001411087578162551, ""new_Deva""], [0.000508214405272156, ""mai_Deva""], [0.0004674393276218325, ""awa_Deva""]]"
L1,21582,anp_Deva,0.9996508359909058,0.00029588580946438015,"[[0.9996508359909058, ""anp_Deva""], [0.00029588580946438015, ""hin_Deva""], [7.855791045585647e-05, ""awa_Deva""], [1.2072272511431947e-05, ""new_Deva""], [1.1646952771116048e-05, ""mag_Deva""]]"
L1,21641,anp_Deva,0.8998159170150757,0.07645083963871002,"[[0.8998159170150757, ""anp_Deva""], [0.07645083963871002, ""hin_Deva""], [0.023576002568006516, ""awa_Deva""], [0.00014909962192177773, ""new_Deva""], [2.9780730983475223e-05, ""bho_Deva""]]"
L1,21707,hin_Deva,0.9511309266090393,0.9511309266090393,"[[0.9511309266090393, ""hin_Deva""], [0.04214686527848244, ""anp_Deva""], [0.0028385717887431383, ""mai_Deva""], [0.0020582065917551517, ""new_Deva""], [0.0011747601674869657, ""awa_Deva""]]"
L1,21830,hin_Deva,0.9841535091400146,0.9841535091400146,"[[0.9841535091400146, ""hin_Deva""], [0.012300772592425346, ""anp_Deva""], [0.003230513771995902, ""new_Deva""], [0.00016491409041918814, ""npi_Deva""], [0.0001329111255472526, ""san_Deva""]]"
L1,22192,anp_Deva,0.7341388463973999,0.2615935206413269,"[[0.7341388463973999, ""anp_Deva""], [0.2615935206413269, ""hin_Deva""], [0.0028764931485056877, ""bho_Deva""], [0.000648729270324111, ""awa_Deva""], [0.0004792282998096198, ""new_Deva""]]"
L1,22211,hin_Deva,0.9491928219795227,0.9491928219795227,"[[0.9491928219795227, ""hin_Deva""], [0.035468682646751404, ""anp_Deva""], [0.008988501504063606, ""awa_Deva""], [0.0027926096227020025, ""bho_Deva""], [0.002248773816972971, ""new_Deva""]]"
L1,22277,anp_Deva,0.8635382652282715,0.13168804347515106,"[[0.8635382652282715, ""anp_Deva""], [0.13168804347515106, ""hin_Deva""], [0.0029341052286326885, ""awa_Deva""], [0.001184845925308764, ""new_Deva""], [0.00034997353213839233, ""mai_Deva""]]"
L1,22430,anp_Deva,0.969420313835144,0.030517790466547012,"[[0.969420313835144, ""anp_Deva""], [0.030517790466547012, ""hin_Deva""], [8.51083968882449e-05, ""awa_Deva""], [1.25726701298845e-05, ""sck_Deva""], [1.2352042176644318e-05, ""mag_Deva""]]"
L1,22589,hin_Deva,0.9616140723228455,0.9616140723228455,"[[0.9616140723228455, ""hin_Deva""], [0.03721821680665016, ""anp_Deva""], [0.0006262373644858599, ""new_Deva""], [0.0003448308852966875, ""awa_Deva""], [0.00015383196296170354, ""mai_Deva""]]"
L1,22857,hin_Deva,0.8134357929229736,0.8134357929229736,"[[0.8134357929229736, ""hin_Deva""], [0.10015277564525604, ""mai_Deva""], [0.03606520965695381, ""anp_Deva""], [0.03264604136347771, ""new_Deva""], [0.007809047121554613, ""brx_Deva""]]"
L1,23022,hin_Deva,0.8682383894920349,0.8682383894920349,"[[0.8682383894920349, ""hin_Deva""], [0.1158478856086731, ""anp_Deva""], [0.005748513620346785, ""awa_Deva""], [0.0045455992221832275, ""bho_Deva""], [0.004092609975486994, ""mai_Deva""]]"
L1,23045,hin_Deva,0.9260866641998291,0.9260866641998291,"[[0.9260866641998291, ""hin_Deva""], [0.07338500022888184, ""anp_Deva""], [0.0002165589394280687, ""awa_Deva""], [0.00018723910034168512, ""mai_Deva""], [0.00013156112981960177, ""new_Deva""]]"
L1,23245,anp_Deva,0.5789698362350464,0.3194147050380707,"[[0.5789698362350464, ""anp_Deva""], [0.3194147050380707, ""hin_Deva""], [0.071586012840271, ""new_Deva""], [0.02520570158958435, ""awa_Deva""], [0.0024211611598730087, ""mai_Deva""]]"
L1,23370,bho_Deva,0.5092967748641968,0.37155547738075256,"[[0.5092967748641968, ""bho_Deva""], [0.37155547738075256, ""hin_Deva""], [0.0781053900718689, ""anp_Deva""], [0.012459813617169857, ""new_Deva""], [0.00851710420101881, ""hne_Deva""]]"
L1,23698,anp_Deva,0.9901582598686218,0.009053324349224567,"[[0.9901582598686218, ""anp_Deva""], [0.009053324349224567, ""hin_Deva""], [0.0008157854899764061, ""awa_Deva""], [1.0784600817714818e-05, ""new_Deva""], [1.0700694474508055e-05, ""san_Deva""]]"
L1,24038,anp_Deva,0.5856457948684692,0.24053923785686493,"[[0.5856457948684692, ""anp_Deva""], [0.24053923785686493, ""hin_Deva""], [0.16878540813922882, ""awa_Deva""], [0.0025753555819392204, ""mai_Deva""], [0.0013024955987930298, ""bho_Deva""]]"
L1,24281,hin_Deva,0.6039997935295105,0.6039997935295105,"[[0.6039997935295105, ""hin_Deva""], [0.3037550747394562, ""anp_Deva""], [0.025989489629864693, ""awa_Deva""], [0.02541203610599041, ""bho_Deva""], [0.020147064700722694, ""new_Deva""]]"
L1,24471,anp_Deva,0.9731605052947998,0.024373089894652367,"[[0.9731605052947998, ""anp_Deva""], [0.024373089894652367, ""hin_Deva""], [0.001835472765378654, ""new_Deva""], [0.000335706805344671, ""awa_Deva""], [0.0002709153632167727, ""mai_Deva""]]"
L1,24693,hin_Deva,0.9589851498603821,0.9589851498603821,"[[0.9589851498603821, ""hin_Deva""], [0.021243812516331673, ""anp_Deva""], [0.017742207273840904, ""new_Deva""], [0.0011279273312538862, ""awa_Deva""], [0.0004377294098958373, ""bho_Deva""]]"
L1,24749,hin_Deva,0.8267301917076111,0.8267301917076111,"[[0.8267301917076111, ""hin_Deva""], [0.17152756452560425, ""anp_Deva""], [0.0005403389222919941, ""mai_Deva""], [0.0005142865120433271, ""bho_Deva""], [0.00042875378858298063, ""new_Deva""]]"
L1,24779,hin_Deva,0.680117666721344,0.680117666721344,"[[0.680117666721344, ""hin_Deva""], [0.3150305449962616, ""anp_Deva""], [0.0042931027710437775, ""awa_Deva""], [0.00034486985532566905, ""new_Deva""], [0.0001426821982022375, ""bho_Deva""]]"
L1,24858,anp_Deva,0.9910931587219238,0.008790550753474236,"[[0.9910931587219238, ""anp_Deva""], [0.008790550753474236, ""hin_Deva""], [0.00011233419354539365, ""awa_Deva""], [2.9949484087410383e-05, ""new_Deva""], [1.5139682545850519e-05, ""mar_Deva""]]"
L1,24877,hin_Deva,0.9110707640647888,0.9110707640647888,"[[0.9110707640647888, ""hin_Deva""], [0.05779054015874863, ""anp_Deva""], [0.013836970552802086, ""mag_Deva""], [0.013084872625768185, ""awa_Deva""], [0.0035276315174996853, ""new_Deva""]]"
L1,25575,anp_Deva,0.5979461669921875,0.38799548149108887,"[[0.5979461669921875, ""anp_Deva""], [0.38799548149108887, ""hin_Deva""], [0.011836020275950432, ""awa_Deva""], [0.001677646767348051, ""new_Deva""], [0.00017142450087703764, ""bho_Deva""]]"
L1,25701,hin_Deva,0.9522087574005127,0.9522087574005127,"[[0.9522087574005127, ""hin_Deva""], [0.030140329152345657, ""new_Deva""], [0.013663217425346375, ""anp_Deva""], [0.002224697731435299, ""mai_Deva""], [0.001329040969721973, ""mar_Deva""]]"
L1,25841,hin_Deva,0.7826027870178223,0.7826027870178223,"[[0.7826027870178223, ""hin_Deva""], [0.1764775961637497, ""anp_Deva""], [0.040650807321071625, ""awa_Deva""], [0.0002846635179594159, ""new_Deva""], [1.805092324502766e-05, ""bho_Deva""]]"
L1,25855,hin_Deva,0.955910861492157,0.955910861492157,"[[0.955910861492157, ""hin_Deva""], [0.04290434345602989, ""anp_Deva""], [0.0009681573719717562, ""new_Deva""], [0.00012106970825698227, ""mai_Deva""], [9.152192069450393e-05, ""bho_Deva""]]"
L1,25891,hin_Deva,0.9168877601623535,0.9168877601623535,"[[0.9168877601623535, ""hin_Deva""], [0.07225515693426132, ""anp_Deva""], [0.009068784303963184, ""awa_Deva""], [0.0008240618626587093, ""new_Deva""], [0.0004694270610343665, ""bho_Deva""]]"
L1,25938,anp_Deva,0.6080965399742126,0.35193541646003723,"[[0.6080965399742126, ""anp_Deva""], [0.35193541646003723, ""hin_Deva""], [0.030884496867656708, ""awa_Deva""], [0.004869526717811823, ""mai_Deva""], [0.004123550374060869, ""new_Deva""]]"
L1,26125,hin_Deva,0.9847757816314697,0.9847757816314697,"[[0.9847757816314697, ""hin_Deva""], [0.012477601878345013, ""mar_Deva""], [0.0012498378055170178, ""bho_Deva""], [0.0007334224646911025, ""mai_Deva""], [0.00041667200275696814, ""awa_Deva""]]"
L1,26321,hin_Deva,0.8295807242393494,0.8295807242393494,"[[0.8295807242393494, ""hin_Deva""], [0.16864332556724548, ""anp_Deva""], [0.0007166093564592302, ""bho_Deva""], [0.0004955133772455156, ""mai_Deva""], [0.00019726681057363749, ""mup_Deva""]]"
L1,26677,anp_Deva,0.9819198846817017,0.017982197925448418,"[[0.9819198846817017, ""anp_Deva""], [0.017982197925448418, ""hin_Deva""], [0.00010579917579889297, ""awa_Deva""], [2.4658314941916615e-05, ""new_Deva""], [1.3567384485213552e-05, ""mag_Deva""]]"
L1,26929,anp_Deva,0.9897142052650452,0.010209828615188599,"[[0.9897142052650452, ""anp_Deva""], [0.010209828615188599, ""hin_Deva""], [5.7785986427916214e-05, ""new_Deva""], [2.7832385967485607e-05, ""awa_Deva""], [2.520299494790379e-05, ""mar_Deva""]]"
L1,26961,hin_Deva,0.5196278691291809,0.5196278691291809,"[[0.5196278691291809, ""hin_Deva""], [0.47574707865715027, ""anp_Deva""], [0.0021283167880028486, ""awa_Deva""], [0.0013795412378385663, ""new_Deva""], [0.0005116589600220323, ""bho_Deva""]]"
L1,27043,hin_Deva,0.8220028877258301,0.8220028877258301,"[[0.8220028877258301, ""hin_Deva""], [0.1703975796699524, ""anp_Deva""], [0.006225191056728363, ""awa_Deva""], [0.0014001998351886868, ""new_Deva""], [1.7339880287181586e-05, ""bho_Deva""]]"
L1,27068,anp_Deva,0.9717706441879272,0.027338679879903793,"[[0.9717706441879272, ""anp_Deva""], [0.027338679879903793, ""hin_Deva""], [0.0008904163842089474, ""awa_Deva""], [3.733250196091831e-05, ""new_Deva""], [1.1736946362361778e-05, ""sck_Deva""]]"
L1,27247,anp_Deva,0.7217673659324646,0.2721962034702301,"[[0.7217673659324646, ""anp_Deva""], [0.2721962034702301, ""hin_Deva""], [0.004254801198840141, ""new_Deva""], [0.0016116524348035455, ""awa_Deva""], [0.00011176196858286858, ""mai_Deva""]]"
L1,27350,anp_Deva,0.509522020816803,0.4896646738052368,"[[0.509522020816803, ""anp_Deva""], [0.4896646738052368, ""hin_Deva""], [0.0006700811791233718, ""awa_Deva""], [9.040873555932194e-05, ""new_Deva""], [5.3746600315207615e-05, ""mai_Deva""]]"
L1,27938,anp_Deva,0.9890710115432739,0.010751509107649326,"[[0.9890710115432739, ""anp_Deva""], [0.010751509107649326, ""hin_Deva""], [0.0001574427296873182, ""new_Deva""], [3.950109748984687e-05, ""awa_Deva""], [2.0797380784642883e-05, ""doi_Deva""]]"
L1,28233,anp_Deva,0.9544957876205444,0.04039015620946884,"[[0.9544957876205444, ""anp_Deva""], [0.04039015620946884, ""hin_Deva""], [0.0025448263622820377, ""awa_Deva""], [0.0023020263761281967, ""mai_Deva""], [0.00010926081449724734, ""new_Deva""]]"
L1,28253,anp_Deva,0.530298113822937,0.46672898530960083,"[[0.530298113822937, ""anp_Deva""], [0.46672898530960083, ""hin_Deva""], [0.0016755969263613224, ""awa_Deva""], [0.0011909452732652426, ""new_Deva""], [0.00013380915333982557, ""mai_Deva""]]"
L1,28270,anp_Deva,0.9279111623764038,0.07194191217422485,"[[0.9279111623764038, ""anp_Deva""], [0.07194191217422485, ""hin_Deva""], [0.0001029669219860807, ""new_Deva""], [5.118241460877471e-05, ""mai_Deva""], [3.12177071464248e-05, ""awa_Deva""]]"
L1,28457,anp_Deva,0.9321824908256531,0.06695502251386642,"[[0.9321824908256531, ""anp_Deva""], [0.06695502251386642, ""hin_Deva""], [0.0007408882956951857, ""new_Deva""], [7.517647463828325e-05, ""awa_Deva""], [6.006190596963279e-05, ""bho_Deva""]]"
