uid,lang,domain,source,cluster,state,chars,band,cld3,langid,reader1,reader2,confirmed,both_confirmed,historical_v3,panel_text_match,source_file,source_record,text_sha256
7375,hi,formal_written_sentence,wikipedia_sentence,w748610,,123,100-199,hi,hi,Hindi,,true,false,anp_Deva,false,wikipedia_hi_extracts.json,doc:349:sentence:3,d9c0e162e555e95f97633713ca2ee8fd19498b38fa161aec8ec3e2006222b6d8
7465,hi,formal_written_sentence,wikipedia_sentence,w1500319,,132,100-199,hi,hi,Hindi,,true,false,anp_Deva,false,wikipedia_hi_extracts.json,doc:547:sentence:10,e47c2098255baaf06690031c5334d6a16427f1570c8377f233b544d811532e6f
4008,ne,read_speech_iv,indicvoices,S4259119500363715,Assam,148,100-199,ne,ne,Nepali,Nepali,true,true,npi_Deva,false,indicvoices_rows.json,row:nepali:1041,7954f8d244a95518d0347e60079be594bfc24aa4c30d395c23e5c90089bcaaaf
1414,ne,read_speech_fleurs,fleurs,f1543ne,,74,40-99,ne,hi,Nepali,,true,false,npi_Deva,false,fleurs_ne_transcripts.json,doc:131,b7d96c43620bdbf60640de9e54f3d296a9d226ea526ebbf3eb4222d957cbfa36
4731,ne,conversation,indicvoices,S4259358600382389,West Bengal,158,100-199,ne,ne,Nepali,Nepali,true,true,npi_Deva,false,indicvoices_rows.json,row:nepali:1764,4b9694109a61dd8b77d44fcd8f541dacad55f86b77a911d1dbb68f01131fb4d1
3990,ne,read_speech_iv,indicvoices,S4257010100302989,Assam,131,100-199,ne,ne,Nepali,,true,false,npi_Deva,false,indicvoices_rows.json,row:nepali:1023,c89851fa386395e28453e9a9b376faa2f9ac53dfffc320f5d6e3e2094413370d
2964,hi,read_speech_fleurs,fleurs,f1998hi,,118,100-199,hi,hi,Hindi,,true,false,hin_Deva,false,fleurs_hi_transcripts.json,doc:654,15da8483810ca96df756abd646b25d1a7060222182601b528f945842c608b080
7384,hi,formal_written_sentence,wikipedia_sentence,w994750,,121,100-199,hi,hi,Hindi,,true,false,hin_Deva,false,wikipedia_hi_extracts.json,doc:424:sentence:0,155bace17805fb4c2c7c181c1f8b21a4dda1ad1febc64310ef177c0b675b15eb
7389,hi,formal_written_sentence,wikipedia_sentence,w50774,,64,40-99,hi,ne,Hindi,Nepali,true,false,anp_Deva,false,wikipedia_hi_extracts_b.json,doc:68:sentence:4,3fa9bd1b471992fe300f6442fe14d045b3556a7c7fe62df919dc33d10ada67d0
7564,hi,formal_written_sentence,wikipedia_sentence,w1010764,,102,100-199,hi,hi,Hindi,,true,false,hin_Deva,false,wikipedia_hi_extracts.json,doc:427:sentence:2,fd9f7306c61bd9b2006fd404af9ed271396644f6165deb6c2ac593a5a60d4ba4
7725,hi,formal_written_sentence,wikipedia_sentence,w1570696,,118,100-199,hi,hi,Both or code-switched,Both or code-switched,false,false,anp_Deva,false,wikipedia_hi_extracts_b.json,doc:619:sentence:16,4c567584f62e878416a26a5a0928e733e2d1722e293ad4299838677dfd066883
5181,hi,extempore,indicvoices,S4259226600368205,Uttar Pradesh,228,200-399,hi,hi,Hindi,,true,false,hin_Deva,false,indicvoices_rows.json,row:hindi:414,be6383f410d9abadac74f6065bbffd3203865c3deee2f8d98f4939117b274feb
245,ne,formal_written,wikipedia,w53972,,91,40-99,ne,ne,Nepali,Nepali,true,true,npi_Deva,false,wikipedia_ne_extracts.json,doc:248,99a552e6652337652286ee7d20ef75af3e8eb660551ba23bfef4b27e5b205d25
5699,hi,conversation,indicvoices,S4257007300339437,Uttar Pradesh,115,100-199,hi,hi,Hindi,,true,false,hin_Deva,false,indicvoices_rows.json,row:hindi:932,b44be6230ac6d9b177f6689211fd3f470c8d59391947f92096985f9050134a42
4255,ne,read_speech_iv,indicvoices,S4258064700390995,West Bengal,73,40-99,ne,ne,Nepali,Nepali,true,true,npi_Deva,false,indicvoices_rows.json,row:nepali:1288,a19f07d621f3295209317e8386441bebfbc0011fdad4c7f7fcb4ebee3a308009
2778,hi,read_speech_fleurs,fleurs,f1951hi,,153,100-199,hi,hi,Hindi,,true,false,anp_Deva,false,fleurs_hi_transcripts.json,doc:468,2dda2e70ca3344c70f811481b8350ccdf6288744f02c9f25098cd6700c994a02
2148,ne,read_speech_fleurs,fleurs,f1821ne,,104,100-199,ne,ne,Nepali,,true,false,npi_Deva,false,fleurs_ne_transcripts.json,doc:869,4d866d56eae75135999f09a14663433b8b71bccf62b33a8bbdb941be21f39862
226,ne,formal_written,wikipedia,w47978,,1547,400+,ne,ne,Nepali,,true,false,npi_Deva,false,wikipedia_ne_extracts.json,doc:228,8d867cc9f0e623674aa12090ec8dc8e94d83dcd79c87d8919020e81a13e9a244
640,ne,formal_written,wikipedia,w150785,,636,400+,ne,ne,Nepali,,true,false,npi_Deva,false,wikipedia_ne_extracts.json,doc:649,99e46c0aa08014317c229a4dfd9c7a737a38a6d549f888796e566cdae98123a4
6288,hi,read_speech_iv,indicvoices,S4259329200304740,Bihar,56,40-99,hi,hi,Hindi,Hindi,true,true,hin_Deva,false,indicvoices_rows.json,row:hindi:1521,675891114ccc6ffb8df143787fed4a981da1ee5c5e92371de0ef903ba3fd101d
6997,ne,formal_written_sentence,wikipedia_sentence,w150436,,84,40-99,ne,ne,Nepali,,true,false,npi_Deva,false,wikipedia_ne_extracts.json,doc:647:sentence:1,990e6bbfbd05137220eee5a490d9f36c7edddcffa5fde5bebea26f0381857893
2290,ne,read_speech_fleurs,fleurs,f1828ne,,107,100-199,ne,ne,Nepali,,true,false,npi_Deva,false,fleurs_ne_transcripts.json,doc:1011,eb211b15bf0a6a92af6135d68adfd994ec0e2ae3c39fcb357354f33b06cffea6
5569,hi,conversation,indicvoices,S4256676600327861,Madhya Pradesh,100,100-199,hi,hi,Hindi,Hindi,true,true,hin_Deva,false,indicvoices_rows.json,row:hindi:802,e4c6108b600f23c56bd9679f1f505b52954b0d0a4f8ce4f6911c65049d35df42
3472,ne,extempore,indicvoices,S4257966900309275,Assam,126,100-199,ne,mr,Nepali,,true,false,npi_Deva,false,indicvoices_rows.json,row:nepali:505,cf6d4072d64cf40bacfddd5b5d5b60c1c15feb21aa0dc17e96b4740cffbfb228
7139,ne,formal_written_sentence,wikipedia_sentence,w27564,,138,100-199,ne,ne,Nepali,,true,false,npi_Deva,false,wikipedia_ne_extracts.json,doc:134:sentence:0,cc5089305775fd1a8ac9d521389def13cb6f84ba869408bbb1a6024bc6e7e771
405,ne,formal_written,wikipedia,w95456,,147,100-199,ne,ne,Nepali,,true,false,npi_Deva,false,wikipedia_ne_extracts.json,doc:413,7b3529e5f6539d04c01e8ce9147e78621aa5d6f2055f28f37b48349b65d589ae
4954,hi,read_speech_iv,indicvoices,S4258536800301364,Bihar,119,100-199,hi,hi,Both or code-switched,,false,false,hin_Deva,false,indicvoices_rows.json,row:hindi:187,5fcea8fe37cc2293aab75fabd63859f17e26ae8e03ad13cd747ddd73abf5e8f9
3590,ne,extempore,indicvoices,S4257862300306985,Assam,232,200-399,ne,hi,Nepali,,true,false,npi_Deva,false,indicvoices_rows.json,row:nepali:623,85e7cbb5e297e1e1ef0a803f4c97f683174b3dfd431597ff22e4c3a866841b1c
7106,ne,formal_written_sentence,wikipedia_sentence,w99165,,145,100-199,ne,ne,Nepali,,true,false,npi_Deva,false,wikipedia_ne_extracts.json,doc:427:sentence:4,cee1ab6627aace3478393111deb0908d1b5d409a6b27827d42f0406f6527c927
1460,ne,read_speech_fleurs,fleurs,f1643ne,,137,100-199,ne,ne,Nepali,,true,false,npi_Deva,false,fleurs_ne_transcripts.json,doc:177,c57382d8ae695c114efeac97307043b6ec08ecb7091531fd7c279c2f3bbad25c
3192,ne,extempore,indicvoices,S4259540800384019,Assam,100,100-199,ne,ne,Nepali,,true,false,npi_Deva,false,indicvoices_rows.json,row:nepali:225,0784d4897c519030a67ebadbefba85c0fe4121b8b382dd9626e43a8401239768
4604,ne,conversation,indicvoices,S4258594900320708,West Bengal,106,100-199,ne,ne,Nepali,,true,false,npi_Deva,false,indicvoices_rows.json,row:nepali:1637,fe42de74938a35a00fb15fc3f264311bcca4b6632658f50a4534d23b78d26f1f
5560,hi,extempore,indicvoices,S4259781500350621,Bihar,151,100-199,hi,hi,Hindi,,true,false,hin_Deva,false,indicvoices_rows.json,row:hindi:793,635f1ab10d3a6a9d61e4aef8066acbd293ad1b0d964f0159efc035af2c9e2bbb
6587,ne,formal_written_sentence,wikipedia_sentence,w97535,,74,40-99,ne,ne,,Nepali,false,false,npi_Deva,false,wikipedia_ne_extracts.json,doc:418:sentence:1,a08bae5e8421b63d07cd12b6ee6e16555e9f501c898f1d95fa9b2a37ff61b2f4
3615,ne,extempore,indicvoices,S4259046100311619,Assam,149,100-199,ne,ne,Nepali,,true,false,npi_Deva,false,indicvoices_rows.json,row:nepali:648,50792ec9a5cef921c0a98d57ba8938aee4c308497fc1a781a7f48cb18e59dd4e
4638,ne,conversation,indicvoices,S4258484100335468,West Bengal,205,200-399,ne,ne,Nepali,,true,false,npi_Deva,false,indicvoices_rows.json,row:nepali:1671,4a3dbaaf99e6f35b0d328b5cabbf5a6938d4dbf5342bd276f7c7096f8512dc3b
6135,hi,conversation,indicvoices,S4257983600364803,Madhya Pradesh,105,100-199,hi,hi,Hindi,Hindi,true,true,hin_Deva,false,indicvoices_rows.json,row:hindi:1368,e43c96b4346100ecf59a7b63f4a18b7d55ed6af1e4098cdcfbc1d7cab905fa68
942,hi,formal_written,wikipedia,w576944,,186,100-199,hi,hi,Hindi,,true,false,anp_Deva,false,wikipedia_hi_extracts.json,doc:282,8cd1c4f6589cd90153b4913212d835d613ae1e4878219e18d83ede4ffe6608e1
3732,ne,extempore,indicvoices,S4256086400390383,Assam,125,100-199,ne,ne,Nepali,Nepali,true,true,npi_Deva,false,indicvoices_rows.json,row:nepali:765,f99c25de73f2127bbc4c3b23e9ac4f2fb49bf85f001171c5fde30126139d600d
7739,hi,formal_written_sentence,wikipedia_sentence,w16617,,91,40-99,hi,hi,Hindi,,true,false,anp_Deva,false,wikipedia_hi_extracts_b.json,doc:29:sentence:7,6758788ebf394f02f330e617b712baa3d02913affbcf265a72c8b4cb533f203b
648,hi,formal_written,wikipedia,w1675,,581,400+,hi,hi,Both or code-switched,,false,false,anp_Deva,false,wikipedia_hi_extracts.json,doc:1,4cc1f9b79ad5c461b4d725aa0bca9d0adaf675b8bf2e8aaca94a33a86339f10f
5546,hi,extempore,indicvoices,S4259241600355788,Bihar,108,100-199,hi,ne,Hindi,,true,false,hin_Deva,false,indicvoices_rows.json,row:hindi:779,4f0e87493ad3ad1978d1ff4a91131b2daa38407e63296a031ee5c962ab428b6b
118,ne,formal_written,wikipedia,w26253,,363,200-399,ne,ne,Nepali,Nepali,true,true,npi_Deva,false,wikipedia_ne_extracts.json,doc:120,66cb93a960ef5e665167d682a9659327f96bddf7a02923f885f59531871b9b4d
1900,ne,read_speech_fleurs,fleurs,f1815ne,,121,100-199,ne,ne,Nepali,,true,false,npi_Deva,false,fleurs_ne_transcripts.json,doc:621,987c9b781680e823bc6b076a9f589c7a35022e5b9eb161eae87bc15548ea7352
3817,ne,extempore,indicvoices,S4259540800384019,Assam,101,100-199,ne,ne,Nepali,Nepali,true,true,npi_Deva,false,indicvoices_rows.json,row:nepali:850,979be4082f0b2f625d694c47bbf2427a3f9201b87b942008f1455db6ca0c5ae3
2694,hi,read_speech_fleurs,fleurs,f1872hi,,141,100-199,hi,hi,Both or code-switched,Hindi,false,false,hin_Deva,false,fleurs_hi_transcripts.json,doc:383,06a23720ea8fa8425913526f786628c6d4de1d900b2f728d2461303ab03c1ee1
2335,hi,read_speech_fleurs,fleurs,f1537hi,,68,40-99,hi,hi,Hindi,,true,false,hin_Deva,false,fleurs_hi_transcripts.json,doc:24,c5487cf397b0aa2107c8e6a5b260214b666c058dbb8a2b793c0c6789f6771e9b
5830,hi,conversation,indicvoices,S4259323400336775,Uttar Pradesh,188,100-199,hi,hi,Hindi,,true,false,hin_Deva,false,indicvoices_rows.json,row:hindi:1063,4fdff753c52fed6a861fb4c0624c44a82541f634bc1f7940879555d9e0684690
2071,ne,read_speech_fleurs,fleurs,f1764ne,,97,40-99,ne,ne,Nepali,,true,false,npi_Deva,false,fleurs_ne_transcripts.json,doc:791,0e87904200842e268b9777da0f1bd33b5375797c975f3b0293c5ca5e0711ceae
3927,ne,conversation,indicvoices,S4259805400305619,Assam,159,100-199,ne,ne,Nepali,,true,false,npi_Deva,false,indicvoices_rows.json,row:nepali:960,784611709a714908f7c018c9def8edf9c71729b89d9edc536eb7c58073357eef
6153,hi,conversation,indicvoices,S4259223600396671,Madhya Pradesh,131,100-199,hi,hi,Hindi,,true,false,anp_Deva,false,indicvoices_rows.json,row:hindi:1386,049e6c2812e2b22ba7aeccf161e663a9463bc74fbcda1721356a31dade8ad538
5115,hi,extempore,indicvoices,S4259584000342882,Uttar Pradesh,132,100-199,hi,hi,Hindi,Hindi,true,true,hin_Deva,false,indicvoices_rows.json,row:hindi:348,52e1e6e8aac53fcac5452c3e490b8e115128378dedb377571edce9efd9d9db2e
3075,ne,read_speech_iv,indicvoices,S4256991900327142,West Bengal,46,40-99,ne,ne,Nepali,,true,false,npi_Deva,false,indicvoices_rows.json,row:nepali:108,0754db9cbce98a4e76137d64c14bdf346dee3746c1ea63af2858a5e4e37cfcd7
4497,ne,conversation,indicvoices,S4257049200398288,West Bengal,210,200-399,ne,ne,Nepali,,true,false,npi_Deva,false,indicvoices_rows.json,row:nepali:1530,3a7c5bdb20c92ddd7e79d2b5ec975b9f4501527728f788e1d06282711f04c4ee
5222,hi,extempore,indicvoices,S4259918700378788,Bihar,166,100-199,hi,hi,Hindi,,true,false,hin_Deva,false,indicvoices_rows.json,row:hindi:455,e3c1d5af999448b7e3183c141faf45111e7caa976732328e199fcef6df5d0952
2544,hi,read_speech_fleurs,fleurs,f1627hi,,108,100-199,hi,hi,Both or code-switched,,false,false,hin_Deva,false,fleurs_hi_transcripts.json,doc:234,2e26c069387cc9a506010f2514679a6ad5b6a8cfc5315734ef18c55894181ed2
4431,ne,conversation,indicvoices,S4258010000311869,West Bengal,112,100-199,ne,ne,Nepali,Nepali,true,true,npi_Deva,false,indicvoices_rows.json,row:nepali:1464,27617472abf23306ad56df3ee5eed96112b04e12718bef1e24b965a1cf991ce7
7690,hi,formal_written_sentence,wikipedia_sentence,w39644,,74,40-99,hi,hi,Hindi,,true,false,anp_Deva,false,wikipedia_hi_extracts.json,doc:50:sentence:12,dffbc542e87b831e4e3d1ff87ddc8cbc881df983608258cf7e2a0f701556c75c
1580,ne,read_speech_fleurs,fleurs,f1624ne,,76,40-99,ne,ne,Nepali,,true,false,npi_Deva,false,fleurs_ne_transcripts.json,doc:300,d03d7775f458405382f608407c0e55fbabeefcae0ee862fa2ef9912fe27accd1
4832,hi,extempore,indicvoices,S4257007300339437,Uttar Pradesh,230,200-399,hi,hi,Hindi,,true,false,hin_Deva,false,indicvoices_rows.json,row:hindi:65,2bb9b6afeca18f4884293cfb55fc297582225970e4e411c9f772aab03a9b1f59
5396,hi,extempore,indicvoices,S4259154800367095,Madhya Pradesh,120,100-199,hi,hi,Hindi,Hindi,true,true,hin_Deva,false,indicvoices_rows.json,row:hindi:629,67e4845df111047c027ce1236d48580b81bc9ad53a60fe41c90216ed729b1b84
4341,ne,conversation,indicvoices,S4259396100374865,West Bengal,122,100-199,ne,ne,Nepali,,true,false,npi_Deva,false,indicvoices_rows.json,row:nepali:1374,dec5d0dd661a837b6c40bda6353fb20efae2287720a5475bced85389affa0e8d
3565,ne,extempore,indicvoices,S4259633100335584,Assam,151,100-199,ne,ne,Nepali,,true,false,npi_Deva,false,indicvoices_rows.json,row:nepali:598,4b1d21eb56a91bc0ff546b4a2e3795a8236ecf6807fbf37606bcc7c7b61ecdf6
2844,hi,read_speech_fleurs,fleurs,f1974hi,,70,40-99,hi,hi,Hindi,Hindi,true,true,hin_Deva,false,fleurs_hi_transcripts.json,doc:533,902b47c9483f9fcc76abc4dd6ff64a8ea7c221d0c58e3ba4956f176a9dd76e36
7632,hi,formal_written_sentence,wikipedia_sentence,w248960,,92,40-99,hi,hi,Hindi,Hindi,true,true,hin_Deva,false,wikipedia_hi_extracts.json,doc:162:sentence:16,4c1f790ff624afd0888a53894d28cade6cc58ecb13677bce3d0676ff6856846e
6724,ne,formal_written_sentence,wikipedia_sentence,w70634,,169,100-199,ne,ne,Nepali,Nepali,true,true,npi_Deva,false,wikipedia_ne_extracts.json,doc:308:sentence:2,0b6ebf4185f94b68b5872454723541c4102cf5ddc1981fc8d6d825bc2f809c2e
4499,ne,conversation,indicvoices,S4257049200398288,West Bengal,110,100-199,ne,ne,Nepali,Nepali,true,true,npi_Deva,false,indicvoices_rows.json,row:nepali:1532,c212d23039654c9cf35e5bda892f718ab60ff15e6d352db86e5184615e9ab23e
5341,hi,extempore,indicvoices,S4259452500331167,Bihar,157,100-199,hi,hi,Hindi,,true,false,hin_Deva,false,indicvoices_rows.json,row:hindi:574,36f05c6059be68f51ebe4cdb282aa32dce30e97f4f9f7df757be82826be0184a
3972,ne,read_speech_iv,indicvoices,S4258308200371901,Assam,71,40-99,ne,ne,Nepali,,true,false,npi_Deva,false,indicvoices_rows.json,row:nepali:1005,dfb81ad1a6b6d8ac55becc9b3c866300c37bc974b1bcb77764d52a8f521bc152
468,ne,formal_written,wikipedia,w108577,,890,400+,ne,ne,Nepali,,true,false,npi_Deva,false,wikipedia_ne_extracts.json,doc:477,3dfd0ca5244cb17df8e8ca4c5a8fc0a5ef5f23b00ecbd59657ec0eb0d285e594
3485,ne,extempore,indicvoices,S4259119500363715,Assam,124,100-199,ne,ne,Nepali,,true,false,npi_Deva,false,indicvoices_rows.json,row:nepali:518,1bf98869627b9854621bfd53dbd2fc8558e05e02e543989e35c9b54c76767a8e
3398,ne,conversation,indicvoices,S4259046100311619,Assam,108,100-199,ne,ne,Nepali,Nepali,true,true,npi_Deva,false,indicvoices_rows.json,row:nepali:431,bbcdf7245ad6009d07b5866790eebcf22ae3018cc5b70f80aa8dfa66f2c4ed97
4576,ne,conversation,indicvoices,S4259396100374865,West Bengal,125,100-199,ne,ne,Nepali,,true,false,npi_Deva,false,indicvoices_rows.json,row:nepali:1609,6f1c13f32cbba18ddff2997c75846fcee54620fb14408d6b50ede87cc3e6f3fe
6402,hi,read_speech_iv,indicvoices,S4258241800310970,Madhya Pradesh,133,100-199,hi,hi,Hindi,Hindi,true,true,hin_Deva,false,indicvoices_rows.json,row:hindi:1635,e14dbb667b3a1556263feb139eb27b4091a639d0b66fec1fb2d8713130950470
1626,ne,read_speech_fleurs,fleurs,f1727ne,,109,100-199,ne,ne,Nepali,Nepali,true,true,npi_Deva,false,fleurs_ne_transcripts.json,doc:347,987bd305cac75510c0ad26e2a85f199fe290cb0a1962e6b987e04081e1b8a59e
6480,hi,read_speech_iv,indicvoices,S4259223300359963,Rajasthan,113,100-199,hi,hi,Hindi,,true,false,hin_Deva,false,indicvoices_rows.json,row:hindi:1713,ad9d3d1ab2a1cfa2e03dd7a74c934d3761977c22ab4f3c580b4a576e95157a51
85,ne,formal_written,wikipedia,w18043,,56,40-99,ne,ne,,,false,false,npi_Deva,false,wikipedia_ne_extracts.json,doc:86,76f0b8147ff5c395a99b02ea0953ab1fa0568fa2bdef610b85bbf7cc07af3e59
5542,hi,extempore,indicvoices,S4259241600355788,Bihar,123,100-199,hi,hi,Hindi,,true,false,hin_Deva,false,indicvoices_rows.json,row:hindi:775,3ac169ce1c275e3546bf488303bf43bbde4475fcefa1e3e2f64e8880abf92143
3781,ne,read_speech_iv,indicvoices,S4259003000311674,Assam,107,100-199,ne,ne,Nepali,Nepali,true,true,npi_Deva,false,indicvoices_rows.json,row:nepali:814,d0fddbb9340aedb197d15dbacb83fb681b1608d2600a0c08aaff06adba151cf1
1100,hi,formal_written,wikipedia,w1010764,,1668,400+,hi,hi,Hindi,,true,false,hin_Deva,false,wikipedia_hi_extracts.json,doc:427,48723cde0a1eebcc5c882dd6b52bac7aa47aed1cb192881c9ca60bfb256b0298
7034,ne,formal_written_sentence,wikipedia_sentence,w47951,,107,100-199,ne,ne,Nepali,,true,false,npi_Deva,false,wikipedia_ne_extracts.json,doc:227:sentence:8,72a9358a92dc00feddcfb63bf3d2518440caaa2efc722871379bec0ed13e4913
4185,ne,conversation,indicvoices,S4257689400333952,West Bengal,118,100-199,ne,ne,Nepali,,true,false,npi_Deva,false,indicvoices_rows.json,row:nepali:1218,c9488796c9c6698657265c6e2cbf86c93a17da7ef9c01b1f916ac047eb139d9d
5030,hi,extempore,indicvoices,S4257007300339437,Uttar Pradesh,279,200-399,hi,hi,Hindi,,true,false,hin_Deva,false,indicvoices_rows.json,row:hindi:263,49dfee91d79d6e514e44c5a0736b6866117beac5502e8982fa9847e7809a4365
11,ne,formal_written,wikipedia,w4760,,268,200-399,ne,ne,Nepali,Nepali,true,true,npi_Deva,false,wikipedia_ne_extracts.json,doc:11,91f96ccc7207a5db69f70dda7834c99ec119576b42c206a374c1edcdfecb73d7
7087,ne,formal_written_sentence,wikipedia_sentence,w17360,,71,40-99,ne,ne,Nepali,Nepali,true,true,npi_Deva,false,wikipedia_ne_extracts.json,doc:74:sentence:7,d9093e68afe132c0bb441474e2d579da76a6fb5cacce663c89ba5de44a641a66
6020,hi,conversation,indicvoices,S4258203800376610,Uttar Pradesh,170,100-199,hi,hi,Hindi,Hindi,true,true,hin_Deva,false,indicvoices_rows.json,row:hindi:1253,b3cf59fca4b5ce4ca34d72d4208f4db81dd3dd7512df8973f95e959a74c65600
7662,hi,formal_written_sentence,wikipedia_sentence,w222776,,147,100-199,hi,hi,Hindi,Hindi,true,true,hin_Deva,false,wikipedia_hi_extracts.json,doc:157:sentence:14,16d84cca1cde1a55575831165b63cdcdf45093fe319ae7f07c897138d21de308
4362,ne,conversation,indicvoices,S4257154100339229,West Bengal,108,100-199,ne,ne,Nepali,,true,false,npi_Deva,false,indicvoices_rows.json,row:nepali:1395,d92356cd4583de12d8fc4dc6d6e5187f36d0548119ea0169cb5fc490a01c5048
6021,hi,conversation,indicvoices,S4258203800376610,Uttar Pradesh,354,200-399,hi,hi,Hindi,,true,false,hin_Deva,false,indicvoices_rows.json,row:hindi:1254,af99e1b9cda6bf07872540290a67f6c62ad792d02e1f04073f9229f46f6b2dcb
7597,hi,formal_written_sentence,wikipedia_sentence,w68537,,84,40-99,hi,hi,Hindi,,true,false,anp_Deva,false,wikipedia_hi_extracts.json,doc:75:sentence:8,6bce3db73a1b219fafc2c651d762a3237783071be79a262ddbbb33b53f905ed9
4957,hi,conversation,indicvoices,S4257300700349939,Bihar,175,100-199,hi,hi,Hindi,,true,false,hin_Deva,false,indicvoices_rows.json,row:hindi:190,79864e7514d130e70fcc5adb2e3e8642aed77060153c47417b438a52797f659d
7164,ne,formal_written_sentence,wikipedia_sentence,w70634,,89,40-99,ne,ne,Nepali,,true,false,npi_Deva,false,wikipedia_ne_extracts.json,doc:308:sentence:0,c982eaf79aa5de3fb5c0075d729cea36237f8295036dfb9fee689d7844b98f74
4492,ne,conversation,indicvoices,S4259003500380090,West Bengal,101,100-199,ne,ne,Nepali,,true,false,npi_Deva,false,indicvoices_rows.json,row:nepali:1525,bf91790892e9e5637c08110e4f18ae2ee496e68cc76ece9b839f3e74efc1b665
6042,hi,conversation,indicvoices,S4256904400334614,Uttar Pradesh,320,200-399,hi,hi,Hindi,,true,false,hin_Deva,false,indicvoices_rows.json,row:hindi:1275,8bb8361f99f2ffb65253dedc0ae978de5ae228dfe4c03c5cad3e74181ecc9290
222,ne,formal_written,wikipedia,w47358,,1684,400+,ne,ne,Nepali,,true,false,npi_Deva,false,wikipedia_ne_extracts.json,doc:224,2f817ae8c321c480904cddd19ba666eeb55fc13ec9f74f6a322580cb445545d9
3585,ne,read_speech_iv,indicvoices,S4258002300311628,West Bengal,49,40-99,ne,ne,Nepali,,true,false,npi_Deva,false,indicvoices_rows.json,row:nepali:618,0a2a1391c61bf7f89b63e5bbd0bbf19b6e1cad8a14a483673d1c086af4d32108
7382,hi,formal_written_sentence,wikipedia_sentence,w795555,,194,100-199,hi,hi,Both or code-switched,Hindi,false,false,anp_Deva,false,wikipedia_hi_extracts.json,doc:376:sentence:7,8a7c06ad13bc8b84679cb653b6738935a512924a5e95ba1e137109a6ee3e6271
3738,ne,extempore,indicvoices,S4259502400394156,Assam,171,100-199,ne,ne,Nepali,,true,false,npi_Deva,false,indicvoices_rows.json,row:nepali:771,f417a08c177eaa085cbe00ba92dbded51cee86020553aedf83fc0763666bde4b
681,hi,formal_written,wikipedia,w18994,,119,100-199,hi,hi,Hindi,Nepali,true,false,anp_Deva,false,wikipedia_hi_extracts.json,doc:28,5234bbdc58f55ef5cfca1669ba2a89c61b5c5639568a2927e82cd93e12210c1e
2825,hi,read_speech_fleurs,fleurs,f1703hi,,71,40-99,hi,hi,Hindi,Hindi,true,true,hin_Deva,false,fleurs_hi_transcripts.json,doc:515,319695067331a0de74de7b67ce2d18c94156f314e422c8018bb9c67847eb738c
359,ne,formal_written,wikipedia,w83904,,147,100-199,ne,ne,Nepali,,true,false,npi_Deva,false,wikipedia_ne_extracts.json,doc:363,d19d05fe6ab2b6c2ccbc7923afda9505ce94d6cddd5f5c388158d7363b0ebf8b
2505,hi,read_speech_fleurs,fleurs,f1584hi,,129,100-199,hi,hi,Hindi,,true,false,hin_Deva,false,fleurs_hi_transcripts.json,doc:195,76f202b17ad53671b799ec9b243d22c1839dcb0ec96cb0426702b400d65aba03
4836,hi,read_speech_iv,indicvoices,S4256653200329592,Madhya Pradesh,192,100-199,hi,hi,Both or code-switched,,false,false,anp_Deva,false,indicvoices_rows.json,row:hindi:69,fc0b1c21a377718d39eaa2614cc4ee6f8a73403f480090a4d1563288d0014cc8
3920,ne,read_speech_iv,indicvoices,S4257383800368208,Assam,75,40-99,ne,hi,Nepali,,true,false,npi_Deva,false,indicvoices_rows.json,row:nepali:953,4b3346931eb44b90e2d35df5c7fc249b006f5ee1bc43d0437958047197288d5f
387,ne,formal_written,wikipedia,w92251,,346,200-399,ne,ne,Nepali,,true,false,npi_Deva,false,wikipedia_ne_extracts.json,doc:395,7e702af4a7b203ce5f87d0c7a50b93900454d4c0115c1e11ea335c8ceec15a94
6827,ne,formal_written_sentence,wikipedia_sentence,w14492,,65,40-99,ne,ne,Nepali,,true,false,npi_Deva,false,wikipedia_ne_extracts.json,doc:51:sentence:0,da0e7dad323d06769497f551b2d11b19c05ff49d33d4e31070d5381f13be8429
4540,ne,conversation,indicvoices,S4257895300334749,West Bengal,169,100-199,ne,ne,Nepali,Nepali,true,true,npi_Deva,false,indicvoices_rows.json,row:nepali:1573,81e5673c9e08b0329cfe9162fb4c0b329bf3104e2db22f08ef2228ff6a998432
1493,ne,read_speech_fleurs,fleurs,f1529ne,,138,100-199,ne,ne,Nepali,Nepali,true,true,npi_Deva,false,fleurs_ne_transcripts.json,doc:211,267756818e6513f1f0c3e4ab3213cfecc0189317b86f0e57e62201a544feb4ab
2118,ne,read_speech_fleurs,fleurs,f1765ne,,99,40-99,ne,ne,Nepali,,true,false,npi_Deva,false,fleurs_ne_transcripts.json,doc:839,8f8b2a77db267f4703a0f6f5fc02617a05411f80c0cf87dd2f277e012c47d17d
774,hi,formal_written,wikipedia,w158477,,90,40-99,hi,hi,Hindi,,true,false,anp_Deva,false,wikipedia_hi_extracts.json,doc:125,aa5b4ab9606b5f470d206e31890cb66933c5ac972d24f716add56dfa14d70d05
431,ne,formal_written,wikipedia,w100241,,263,200-399,ne,ne,Nepali,,true,false,npi_Deva,false,wikipedia_ne_extracts.json,doc:439,373af8c46844081f6d732309da2f6de2b25312eaa1074d9f459b54c0edbce20d
